SE4HsMi3KoU_049,52,0.281,0.127,0.684,0.988,17,1
SE4HsMi3KoU_049,52,0.281,0.127,0.684,0.988,79,1
SE4HsMi3KoU_428,52,0.316,0.169,0.697,0.992,12,1
SE4HsMi3KoU_428,52,0.316,0.169,0.697,0.992,17,1
SE4HsMi3KoU_428,52,0.316,0.169,0.697,0.992,79,1
SE4HsMi3KoU_098,52,0.307,0.15,0.683,0.992,17,1
SE4HsMi3KoU_098,52,0.307,0.15,0.683,0.992,12,1
SE4HsMi3KoU_206,52,0.295,0.125,0.704,0.99,12,1
SE4HsMi3KoU_206,52,0.295,0.125,0.704,0.99,17,1
SE4HsMi3KoU_206,52,0.295,0.125,0.704,0.99,79,1
SE4HsMi3KoU_111,52,0.227,0.008,0.802,0.988,12,1
SE4HsMi3KoU_111,52,0.227,0.008,0.802,0.988,17,1
SE4HsMi3KoU_111,52,0.227,0.008,0.802,0.988,79,1
SE4HsMi3KoU_274,52,0.247,0.144,0.663,0.985,12,1
SE4HsMi3KoU_274,52,0.247,0.144,0.663,0.985,17,1
SE4HsMi3KoU_274,52,0.247,0.144,0.663,0.985,79,1
SE4HsMi3KoU_163,52,0.251,0.092,0.678,0.99,12,1
SE4HsMi3KoU_163,52,0.251,0.092,0.678,0.99,17,1
SE4HsMi3KoU_163,52,0.251,0.092,0.678,0.99,79,1
SE4HsMi3KoU_047,52,0.239,0.121,0.602,0.99,12,1
SE4HsMi3KoU_047,52,0.239,0.121,0.602,0.99,17,1
SE4HsMi3KoU_047,52,0.239,0.121,0.602,0.99,79,1
SE4HsMi3KoU_426,52,0.311,0.162,0.732,0.99,12,1
SE4HsMi3KoU_426,52,0.311,0.162,0.732,0.99,17,1
SE4HsMi3KoU_426,52,0.311,0.162,0.732,0.99,79,1
SE4HsMi3KoU_381,52,0.149,0.277,0.536,0.96,12,1
SE4HsMi3KoU_381,52,0.149,0.277,0.536,0.96,17,1
SE4HsMi3KoU_381,52,0.149,0.277,0.536,0.96,47,1
SE4HsMi3KoU_350,52,0.323,0.115,0.719,0.99,12,1
SE4HsMi3KoU_350,52,0.323,0.115,0.719,0.99,17,1
SE4HsMi3KoU_350,52,0.323,0.115,0.719,0.99,29,1
SE4HsMi3KoU_350,52,0.323,0.115,0.719,0.99,36,1
SE4HsMi3KoU_096,52,0.313,0.173,0.696,0.988,12,1
SE4HsMi3KoU_096,52,0.313,0.173,0.696,0.988,17,1
SE4HsMi3KoU_208,52,0.319,0.142,0.673,0.992,12,1
SE4HsMi3KoU_208,52,0.319,0.142,0.673,0.992,17,1
SE4HsMi3KoU_040,52,0.311,0.135,0.676,0.992,12,1
SE4HsMi3KoU_040,52,0.311,0.135,0.676,0.992,17,1
SE4HsMi3KoU_421,52,0.331,0.115,0.684,0.99,12,1
SE4HsMi3KoU_421,52,0.331,0.115,0.684,0.99,17,1
SE4HsMi3KoU_421,52,0.331,0.115,0.684,0.99,79,1
SE4HsMi3KoU_357,52,0.249,0.09,0.717,0.988,12,1
SE4HsMi3KoU_357,52,0.249,0.09,0.717,0.988,36,1
SE4HsMi3KoU_357,52,0.249,0.09,0.717,0.988,79,1
SE4HsMi3KoU_091,52,0.316,0.115,0.713,0.988,12,1
SE4HsMi3KoU_091,52,0.316,0.115,0.713,0.988,17,1
SE4HsMi3KoU_091,52,0.316,0.115,0.713,0.988,79,1
SE4HsMi3KoU_118,47,0.235,0.021,0.858,0.979,12,1
SE4HsMi3KoU_118,47,0.235,0.021,0.858,0.979,17,1
SE4HsMi3KoU_118,47,0.235,0.021,0.858,0.979,79,1
SE4HsMi3KoU_273,52,0.169,0.096,0.659,0.981,12,1
SE4HsMi3KoU_273,52,0.169,0.096,0.659,0.981,17,1
SE4HsMi3KoU_273,52,0.169,0.096,0.659,0.981,79,1
SE4HsMi3KoU_164,52,0.245,0.106,0.701,0.992,12,1
SE4HsMi3KoU_164,52,0.245,0.106,0.701,0.992,17,1
SE4HsMi3KoU_164,52,0.245,0.106,0.701,0.992,79,1
SE4HsMi3KoU_362,52,0.268,0.123,0.701,0.99,12,1
SE4HsMi3KoU_362,52,0.268,0.123,0.701,0.99,17,1
SE4HsMi3KoU_362,52,0.268,0.123,0.701,0.99,79,1
SE4HsMi3KoU_414,52,0.297,0.131,0.655,0.988,79,1
SE4HsMi3KoU_414,52,0.297,0.131,0.655,0.988,12,1
SE4HsMi3KoU_414,52,0.297,0.131,0.655,0.988,17,1
SE4HsMi3KoU_414,52,0.297,0.131,0.655,0.988,79,1
SE4HsMi3KoU_075,52,0.323,0.135,0.698,0.99,12,1
SE4HsMi3KoU_075,52,0.323,0.135,0.698,0.99,17,1
SE4HsMi3KoU_009,50,0.191,0.038,0.765,0.994,12,1
SE4HsMi3KoU_009,50,0.191,0.038,0.765,0.994,17,1
SE4HsMi3KoU_009,50,0.191,0.038,0.765,0.994,79,1
SE4HsMi3KoU_297,52,0.292,0.144,0.697,0.992,12,1
SE4HsMi3KoU_297,52,0.292,0.144,0.697,0.992,17,1
SE4HsMi3KoU_297,52,0.292,0.144,0.697,0.992,79,1
SE4HsMi3KoU_151,52,0.326,0.108,0.712,0.988,12,1
SE4HsMi3KoU_151,52,0.326,0.108,0.712,0.988,17,1
SE4HsMi3KoU_151,52,0.326,0.108,0.712,0.988,79,1
SE4HsMi3KoU_180,52,0.355,0.192,0.66,0.99,12,1
SE4HsMi3KoU_180,52,0.355,0.192,0.66,0.99,17,1
SE4HsMi3KoU_246,52,0.24,0.131,0.673,0.992,12,1
SE4HsMi3KoU_246,52,0.24,0.131,0.673,0.992,17,1
SE4HsMi3KoU_246,52,0.24,0.131,0.673,0.992,79,1
SE4HsMi3KoU_319,52,0.288,0.094,0.718,0.992,12,1
SE4HsMi3KoU_319,52,0.288,0.094,0.718,0.992,17,1
SE4HsMi3KoU_319,52,0.288,0.094,0.718,0.992,79,1
SE4HsMi3KoU_290,52,0.314,0.14,0.701,0.99,12,1
SE4HsMi3KoU_290,52,0.314,0.14,0.701,0.99,17,1
SE4HsMi3KoU_156,52,0.297,0.125,0.672,0.979,12,1
SE4HsMi3KoU_156,52,0.297,0.125,0.672,0.979,17,1
SE4HsMi3KoU_187,52,0.295,0.085,0.696,0.981,12,1
SE4HsMi3KoU_187,52,0.295,0.085,0.696,0.981,17,1
SE4HsMi3KoU_187,52,0.295,0.085,0.696,0.981,79,1
SE4HsMi3KoU_241,52,0.18,0.177,0.691,0.99,12,1
SE4HsMi3KoU_241,52,0.18,0.177,0.691,0.99,17,1
SE4HsMi3KoU_241,52,0.18,0.177,0.691,0.99,79,1
SE4HsMi3KoU_365,52,0.283,0.104,0.699,0.99,12,1
SE4HsMi3KoU_365,52,0.283,0.104,0.699,0.99,17,1
SE4HsMi3KoU_365,52,0.283,0.104,0.699,0.99,79,1
SE4HsMi3KoU_413,52,0.302,0.108,0.697,0.99,12,1
SE4HsMi3KoU_413,52,0.302,0.108,0.697,0.99,17,1
SE4HsMi3KoU_072,52,0.323,0.15,0.67,0.99,12,1
SE4HsMi3KoU_072,52,0.323,0.15,0.67,0.99,17,1
SE4HsMi3KoU_317,52,0.183,0.1,0.71,0.985,12,1
SE4HsMi3KoU_317,52,0.183,0.1,0.71,0.985,17,1
SE4HsMi3KoU_317,52,0.183,0.1,0.71,0.985,79,1
SE4HsMi3KoU_461,42,0.119,0.102,0.614,0.988,12,1
SE4HsMi3KoU_461,42,0.119,0.102,0.614,0.988,17,1
SE4HsMi3KoU_461,42,0.119,0.102,0.614,0.988,79,1
SE4HsMi3KoU_461,42,0.119,0.102,0.614,0.988,69,1
SE4HsMi3KoU_158,52,0.304,0.108,0.677,0.981,12,1
SE4HsMi3KoU_158,52,0.304,0.108,0.677,0.981,17,1
SE4HsMi3KoU_189,52,0.315,0.11,0.697,0.99,12,1
SE4HsMi3KoU_189,52,0.315,0.11,0.697,0.99,17,1
SE4HsMi3KoU_189,52,0.315,0.11,0.697,0.99,79,1
SE4HsMi3KoU_124,52,0.228,0.029,0.706,0.99,12,1
SE4HsMi3KoU_124,52,0.228,0.029,0.706,0.99,17,1
SE4HsMi3KoU_124,52,0.228,0.029,0.706,0.99,79,1
SE4HsMi3KoU_233,52,0.309,0.108,0.696,0.99,12,1
SE4HsMi3KoU_233,52,0.309,0.108,0.696,0.99,17,1
SE4HsMi3KoU_123,48,0.258,0.021,0.728,0.988,12,1
SE4HsMi3KoU_123,48,0.258,0.021,0.728,0.988,17,1
SE4HsMi3KoU_123,48,0.258,0.021,0.728,0.988,79,1
SE4HsMi3KoU_234,52,0.333,0.135,0.686,0.988,12,1
SE4HsMi3KoU_234,52,0.333,0.135,0.686,0.988,17,1
SE4HsMi3KoU_310,52,0.205,0.067,0.734,0.99,12,1
SE4HsMi3KoU_310,52,0.205,0.067,0.734,0.99,17,1
SE4HsMi3KoU_310,52,0.205,0.067,0.734,0.99,79,1
SE4HsMi3KoU_007,52,0.152,0.1,0.69,0.988,12,1
SE4HsMi3KoU_007,52,0.152,0.1,0.69,0.988,17,1
SE4HsMi3KoU_299,52,0.383,0.117,0.737,0.99,12,1
SE4HsMi3KoU_299,52,0.383,0.117,0.737,0.99,17,1
SE4HsMi3KoU_299,52,0.383,0.117,0.737,0.99,79,1
SE4HsMi3KoU_248,52,0.256,0.129,0.715,0.99,12,1
SE4HsMi3KoU_248,52,0.256,0.129,0.715,0.99,17,1
SE4HsMi3KoU_248,52,0.256,0.129,0.715,0.99,79,1
SE4HsMi3KoU_225,52,0.295,0.108,0.733,0.99,12,1
SE4HsMi3KoU_225,52,0.295,0.108,0.733,0.99,17,1
SE4HsMi3KoU_225,52,0.295,0.108,0.733,0.99,79,1
SE4HsMi3KoU_132,52,0.245,0.05,0.686,0.985,12,1
SE4HsMi3KoU_132,52,0.245,0.05,0.686,0.985,17,1
SE4HsMi3KoU_132,52,0.245,0.05,0.686,0.985,69,1
SE4HsMi3KoU_259,52,0.356,0.142,0.646,0.99,12,1
SE4HsMi3KoU_259,52,0.356,0.142,0.646,0.99,17,1
SE4HsMi3KoU_259,52,0.356,0.142,0.646,0.99,79,1
SE4HsMi3KoU_288,52,0.331,0.16,0.677,0.985,12,1
SE4HsMi3KoU_288,52,0.331,0.16,0.677,0.985,17,1
SE4HsMi3KoU_016,52,0.317,0.117,0.677,0.992,12,1
SE4HsMi3KoU_016,52,0.317,0.117,0.677,0.992,17,1
SE4HsMi3KoU_301,52,0.308,0.065,0.7,0.985,12,1
SE4HsMi3KoU_301,52,0.308,0.065,0.7,0.985,17,1
SE4HsMi3KoU_301,52,0.308,0.065,0.7,0.985,36,1
SE4HsMi3KoU_198,52,0.234,0.148,0.706,0.992,12,1
SE4HsMi3KoU_198,52,0.234,0.148,0.706,0.992,17,1
SE4HsMi3KoU_198,52,0.234,0.148,0.706,0.992,79,1
SE4HsMi3KoU_149,48,0.219,0.004,0.746,0.988,14,1
SE4HsMi3KoU_149,48,0.219,0.004,0.746,0.988,36,1
SE4HsMi3KoU_149,48,0.219,0.004,0.746,0.988,79,1
SE4HsMi3KoU_011,47,0.179,0.027,0.733,0.988,12,1
SE4HsMi3KoU_011,47,0.179,0.027,0.733,0.988,17,1
SE4HsMi3KoU_011,47,0.179,0.027,0.733,0.988,79,1
SE4HsMi3KoU_306,52,0.286,0.065,0.701,0.985,12,1
SE4HsMi3KoU_306,52,0.286,0.065,0.701,0.985,17,1
SE4HsMi3KoU_306,52,0.286,0.065,0.701,0.985,79,1
SE4HsMi3KoU_306,52,0.286,0.065,0.701,0.985,47,1
SE4HsMi3KoU_306,52,0.286,0.065,0.701,0.985,36,1
SE4HsMi3KoU_222,52,0.246,0.169,0.685,0.992,12,1
SE4HsMi3KoU_222,52,0.246,0.169,0.685,0.992,17,1
SE4HsMi3KoU_222,52,0.246,0.169,0.685,0.992,79,1
SE4HsMi3KoU_135,52,0.287,0.115,0.664,0.962,12,1
SE4HsMi3KoU_135,52,0.287,0.115,0.664,0.962,17,1
SE4HsMi3KoU_135,52,0.287,0.115,0.664,0.962,79,1
SE4HsMi3KoU_196,52,0.304,0.131,0.7,0.988,12,1
SE4HsMi3KoU_196,52,0.304,0.131,0.7,0.988,17,1
SE4HsMi3KoU_196,52,0.304,0.131,0.7,0.988,79,1
SE4HsMi3KoU_250,52,0.294,0.135,0.667,0.988,12,1
SE4HsMi3KoU_250,52,0.294,0.135,0.667,0.988,17,1
SE4HsMi3KoU_250,52,0.294,0.135,0.667,0.988,79,1
SE4HsMi3KoU_281,52,0.279,0.108,0.697,0.988,12,1
SE4HsMi3KoU_281,52,0.279,0.108,0.697,0.988,17,1
SE4HsMi3KoU_281,52,0.279,0.108,0.697,0.988,79,1
SE4HsMi3KoU_147,52,0.362,0.04,0.704,0.988,12,1
SE4HsMi3KoU_147,52,0.362,0.04,0.704,0.988,17,1
SE4HsMi3KoU_147,52,0.362,0.04,0.704,0.988,79,1
SE4HsMi3KoU_308,52,0.319,0.117,0.704,0.985,12,1
SE4HsMi3KoU_308,52,0.319,0.117,0.704,0.985,17,1
SE4HsMi3KoU_308,52,0.319,0.117,0.704,0.985,29,1
SE4HsMi3KoU_308,52,0.319,0.117,0.704,0.985,1,1
SE4HsMi3KoU_402,52,0.28,0.017,0.74,0.99,12,1
SE4HsMi3KoU_402,52,0.28,0.017,0.74,0.99,17,1
SE4HsMi3KoU_402,52,0.28,0.017,0.74,0.99,79,1
SE4HsMi3KoU_402,52,0.28,0.017,0.74,0.99,43,1
SE4HsMi3KoU_063,52,0.254,0.115,0.677,0.99,12,1
SE4HsMi3KoU_063,52,0.254,0.115,0.677,0.99,36,1
SE4HsMi3KoU_063,52,0.254,0.115,0.677,0.99,79,1
SE4HsMi3KoU_374,52,0.301,0.106,0.706,0.99,12,1
SE4HsMi3KoU_374,52,0.301,0.106,0.706,0.99,17,1
SE4HsMi3KoU_374,52,0.301,0.106,0.706,0.99,79,1
SE4HsMi3KoU_405,52,0.304,0.115,0.643,0.99,12,1
SE4HsMi3KoU_405,52,0.304,0.115,0.643,0.99,17,1
SE4HsMi3KoU_405,52,0.304,0.115,0.643,0.99,79,1
SE4HsMi3KoU_064,52,0.276,0.108,0.666,0.988,12,1
SE4HsMi3KoU_064,52,0.276,0.108,0.666,0.988,17,1
SE4HsMi3KoU_064,52,0.276,0.108,0.666,0.988,79,1
SE4HsMi3KoU_373,52,0.304,0.112,0.715,0.988,12,1
SE4HsMi3KoU_373,52,0.304,0.112,0.715,0.988,17,1
SE4HsMi3KoU_373,52,0.304,0.112,0.715,0.988,79,1
SE4HsMi3KoU_191,52,0.309,0.146,0.699,0.99,12,1
SE4HsMi3KoU_191,52,0.309,0.146,0.699,0.99,17,1
SE4HsMi3KoU_191,52,0.309,0.146,0.699,0.99,79,1
SE4HsMi3KoU_257,52,0.328,0.156,0.685,0.942,12,1
SE4HsMi3KoU_257,52,0.328,0.156,0.685,0.942,17,1
SE4HsMi3KoU_286,52,0.322,0.108,0.7,0.99,12,1
SE4HsMi3KoU_286,52,0.322,0.108,0.7,0.99,17,1
SE4HsMi3KoU_140,52,0.294,0.194,0.796,0.99,12,1
SE4HsMi3KoU_140,52,0.294,0.194,0.796,0.99,17,1
SE4HsMi3KoU_140,52,0.294,0.194,0.796,0.99,79,1
SE4HsMi3KoU_018,52,0.315,0.133,0.67,0.846,12,1
SE4HsMi3KoU_018,52,0.315,0.133,0.67,0.846,17,1
SE4HsMi3KoU_109,48,0.265,0.002,0.82,0.988,12,1
SE4HsMi3KoU_109,48,0.265,0.002,0.82,0.988,17,1
SE4HsMi3KoU_109,48,0.265,0.002,0.82,0.988,79,1
SE4HsMi3KoU_346,52,0.281,0.112,0.655,0.99,12,1
SE4HsMi3KoU_346,52,0.281,0.112,0.655,0.99,17,1
SE4HsMi3KoU_346,52,0.281,0.112,0.655,0.99,36,1
SE4HsMi3KoU_346,52,0.281,0.112,0.655,0.99,47,1
SE4HsMi3KoU_080,52,0.392,0.004,0.847,0.985,14,1
SE4HsMi3KoU_080,52,0.392,0.004,0.847,0.985,17,1
SE4HsMi3KoU_080,52,0.392,0.004,0.847,0.985,79,1
SE4HsMi3KoU_051,52,0.205,0.138,0.749,0.981,12,1
SE4HsMi3KoU_051,52,0.205,0.138,0.749,0.981,17,1
SE4HsMi3KoU_051,52,0.205,0.138,0.749,0.981,79,1
SE4HsMi3KoU_051,52,0.205,0.138,0.749,0.981,43,1
SE4HsMi3KoU_430,52,0.292,0.131,0.733,0.992,12,1
SE4HsMi3KoU_430,52,0.292,0.131,0.733,0.992,17,1
SE4HsMi3KoU_430,52,0.292,0.131,0.733,0.992,79,1
SE4HsMi3KoU_430,52,0.292,0.131,0.733,0.992,43,1
SE4HsMi3KoU_397,52,0.321,0.146,0.705,0.988,12,1
SE4HsMi3KoU_397,52,0.321,0.146,0.705,0.988,17,1
SE4HsMi3KoU_397,52,0.321,0.146,0.705,0.988,79,1
SE4HsMi3KoU_175,52,0.279,0.094,0.707,0.988,12,1
SE4HsMi3KoU_175,52,0.279,0.094,0.707,0.988,17,1
SE4HsMi3KoU_175,52,0.279,0.094,0.707,0.988,79,1
SE4HsMi3KoU_262,52,0.272,0.131,0.712,0.985,12,1
SE4HsMi3KoU_262,52,0.272,0.131,0.712,0.985,17,1
SE4HsMi3KoU_262,52,0.272,0.131,0.712,0.985,79,1
SE4HsMi3KoU_172,52,0.269,0.079,0.705,0.985,12,1
SE4HsMi3KoU_172,52,0.269,0.079,0.705,0.985,17,1
SE4HsMi3KoU_172,52,0.269,0.079,0.705,0.985,79,1
SE4HsMi3KoU_265,52,0.246,0.129,0.715,0.988,12,1
SE4HsMi3KoU_265,52,0.246,0.129,0.715,0.988,17,1
SE4HsMi3KoU_265,52,0.246,0.129,0.715,0.988,79,1
SE4HsMi3KoU_219,52,0.388,0.138,0.744,0.985,12,1
SE4HsMi3KoU_219,52,0.388,0.138,0.744,0.985,17,1
SE4HsMi3KoU_341,52,0.001,0.119,0.649,0.983,12,1
SE4HsMi3KoU_341,52,0.001,0.119,0.649,0.983,17,1
SE4HsMi3KoU_341,52,0.001,0.119,0.649,0.983,79,1
SE4HsMi3KoU_087,52,0.285,0.148,0.66,0.99,12,1
SE4HsMi3KoU_087,52,0.285,0.148,0.66,0.99,17,1
SE4HsMi3KoU_087,52,0.285,0.148,0.66,0.99,79,1
SE4HsMi3KoU_056,52,0.274,0.119,0.658,0.99,12,1
SE4HsMi3KoU_056,52,0.274,0.119,0.658,0.99,17,1
SE4HsMi3KoU_056,52,0.274,0.119,0.658,0.99,79,1
SE4HsMi3KoU_056,52,0.274,0.119,0.658,0.99,47,1
SE4HsMi3KoU_390,52,0.358,0.081,0.76,0.985,14,1
SE4HsMi3KoU_390,52,0.358,0.081,0.76,0.985,17,1
SE4HsMi3KoU_390,52,0.358,0.081,0.76,0.985,79,1
SE4HsMi3KoU_437,52,0.231,0.148,0.699,0.992,12,1
SE4HsMi3KoU_437,52,0.231,0.148,0.699,0.992,17,1
SE4HsMi3KoU_437,52,0.231,0.148,0.699,0.992,79,1
SE4HsMi3KoU_333,52,0.275,0.129,0.7,0.992,12,1
SE4HsMi3KoU_333,52,0.275,0.129,0.7,0.992,17,1
SE4HsMi3KoU_333,52,0.275,0.129,0.7,0.992,79,1
SE4HsMi3KoU_024,52,0.276,0.112,0.692,0.99,12,1
SE4HsMi3KoU_024,52,0.276,0.112,0.692,0.99,17,1
SE4HsMi3KoU_024,52,0.276,0.112,0.692,0.99,79,1
SE4HsMi3KoU_024,52,0.276,0.112,0.692,0.99,47,1
SE4HsMi3KoU_445,52,0.308,0.246,0.677,0.994,12,1
SE4HsMi3KoU_445,52,0.308,0.246,0.677,0.994,17,1
SE4HsMi3KoU_100,50,0.254,0.096,0.619,0.988,12,1
SE4HsMi3KoU_100,50,0.254,0.096,0.619,0.988,17,1
SE4HsMi3KoU_100,50,0.254,0.096,0.619,0.988,79,1
SE4HsMi3KoU_217,52,0.322,0.129,0.693,0.988,12,1
SE4HsMi3KoU_217,52,0.322,0.129,0.693,0.988,17,1
SE4HsMi3KoU_217,52,0.322,0.129,0.693,0.988,79,1
SE4HsMi3KoU_089,55,0.295,0.081,0.76,1.0,12,1
SE4HsMi3KoU_089,55,0.295,0.081,0.76,1.0,36,1
SE4HsMi3KoU_089,55,0.295,0.081,0.76,1.0,79,1
SE4HsMi3KoU_058,52,0.258,0.092,0.7,0.99,12,1
SE4HsMi3KoU_058,52,0.258,0.092,0.7,0.99,17,1
SE4HsMi3KoU_058,52,0.258,0.092,0.7,0.99,79,1
SE4HsMi3KoU_439,52,0.319,0.119,0.7,0.99,12,1
SE4HsMi3KoU_439,52,0.319,0.119,0.7,0.99,17,1
SE4HsMi3KoU_439,52,0.319,0.119,0.7,0.99,79,1
SE4HsMi3KoU_107,52,0.237,0.025,0.714,0.99,12,1
SE4HsMi3KoU_107,52,0.237,0.025,0.714,0.99,17,1
SE4HsMi3KoU_210,52,0.35,0.192,0.665,0.988,12,1
SE4HsMi3KoU_210,52,0.35,0.192,0.665,0.988,17,1
SE4HsMi3KoU_348,55,0.35,0.204,0.655,0.99,12,1
SE4HsMi3KoU_348,55,0.35,0.204,0.655,0.99,17,1
SE4HsMi3KoU_348,55,0.35,0.204,0.655,0.99,29,1
SE4HsMi3KoU_399,52,0.294,0.129,0.705,0.99,12,1
SE4HsMi3KoU_399,52,0.294,0.129,0.705,0.99,17,1
SE4HsMi3KoU_399,52,0.294,0.129,0.705,0.99,79,1
SE4HsMi3KoU_334,52,0.282,0.115,0.69,0.988,12,1
SE4HsMi3KoU_334,52,0.282,0.115,0.69,0.988,17,1
SE4HsMi3KoU_334,52,0.282,0.115,0.69,0.988,79,1
SE4HsMi3KoU_023,52,0.303,0.104,0.697,0.988,12,1
SE4HsMi3KoU_023,52,0.303,0.104,0.697,0.988,17,1
SE4HsMi3KoU_023,52,0.303,0.104,0.697,0.988,79,1
SE4HsMi3KoU_442,52,0.381,0.204,0.663,0.988,12,1
SE4HsMi3KoU_442,52,0.381,0.204,0.663,0.988,17,1
SE4HsMi3KoU_122,52,0.313,0.006,0.726,0.985,12,1
SE4HsMi3KoU_122,52,0.313,0.006,0.726,0.985,17,1
SE4HsMi3KoU_122,52,0.313,0.006,0.726,0.985,79,1
SE4HsMi3KoU_235,52,0.338,0.146,0.692,0.99,12,1
SE4HsMi3KoU_235,52,0.338,0.146,0.692,0.99,17,1
SE4HsMi3KoU_311,87,0.301,0.056,0.724,0.992,12,1
SE4HsMi3KoU_311,87,0.301,0.056,0.724,0.992,17,1
SE4HsMi3KoU_311,87,0.301,0.056,0.724,0.992,79,1
SE4HsMi3KoU_006,52,0.048,0.092,0.666,0.988,12,1
SE4HsMi3KoU_006,52,0.048,0.092,0.666,0.988,17,1
SE4HsMi3KoU_298,52,0.24,0.242,0.541,0.988,12,1
SE4HsMi3KoU_298,52,0.24,0.242,0.541,0.988,17,1
SE4HsMi3KoU_298,52,0.24,0.242,0.541,0.988,36,1
SE4HsMi3KoU_249,52,0.29,0.146,0.701,0.992,12,1
SE4HsMi3KoU_249,52,0.29,0.146,0.701,0.992,17,1
SE4HsMi3KoU_249,52,0.29,0.146,0.701,0.992,79,1
SE4HsMi3KoU_316,52,0.197,0.088,0.689,0.983,12,1
SE4HsMi3KoU_316,52,0.197,0.088,0.689,0.983,17,1
SE4HsMi3KoU_316,52,0.197,0.088,0.689,0.983,79,1
SE4HsMi3KoU_460,52,0.163,0.171,0.539,0.985,12,1
SE4HsMi3KoU_460,52,0.163,0.171,0.539,0.985,17,1
SE4HsMi3KoU_460,52,0.163,0.171,0.539,0.985,79,1
SE4HsMi3KoU_159,52,0.309,0.117,0.672,0.992,12,1
SE4HsMi3KoU_159,52,0.309,0.117,0.672,0.992,17,1
SE4HsMi3KoU_188,48,0.315,0.071,0.811,0.985,12,1
SE4HsMi3KoU_188,48,0.315,0.071,0.811,0.985,17,1
SE4HsMi3KoU_188,48,0.315,0.071,0.811,0.985,79,1
SE4HsMi3KoU_125,52,0.235,0.042,0.703,0.992,12,1
SE4HsMi3KoU_125,52,0.235,0.042,0.703,0.992,17,1
SE4HsMi3KoU_125,52,0.235,0.042,0.703,0.992,79,1
SE4HsMi3KoU_232,52,0.317,0.125,0.678,0.985,12,1
SE4HsMi3KoU_232,52,0.317,0.125,0.678,0.985,17,1
SE4HsMi3KoU_318,52,0.189,0.073,0.701,0.971,12,1
SE4HsMi3KoU_318,52,0.189,0.073,0.701,0.971,17,1
SE4HsMi3KoU_318,52,0.189,0.073,0.701,0.971,79,1
SE4HsMi3KoU_291,52,0.335,0.131,0.689,0.988,12,1
SE4HsMi3KoU_291,52,0.335,0.131,0.689,0.988,17,1
SE4HsMi3KoU_157,52,0.26,0.154,0.679,0.979,12,1
SE4HsMi3KoU_157,52,0.26,0.154,0.679,0.979,17,1
SE4HsMi3KoU_157,52,0.26,0.154,0.679,0.979,69,1
SE4HsMi3KoU_186,52,0.244,0.115,0.679,0.988,12,1
SE4HsMi3KoU_186,52,0.244,0.115,0.679,0.988,17,1
SE4HsMi3KoU_186,52,0.244,0.115,0.679,0.988,79,1
SE4HsMi3KoU_240,52,0.327,0.158,0.631,0.99,12,1
SE4HsMi3KoU_240,52,0.327,0.158,0.631,0.99,17,1
SE4HsMi3KoU_240,52,0.327,0.158,0.631,0.99,79,1
SE4HsMi3KoU_364,52,0.288,0.115,0.746,0.99,12,1
SE4HsMi3KoU_364,52,0.288,0.115,0.746,0.99,17,1
SE4HsMi3KoU_364,52,0.288,0.115,0.746,0.99,79,1
SE4HsMi3KoU_412,52,0.334,0.104,0.678,0.99,12,1
SE4HsMi3KoU_412,52,0.334,0.104,0.678,0.99,17,1
